13/12/2023,3.894738,32656.30027,,13/08/2023,3.901853,84335.3373,,13/05/2023,3.886485,86867.8777
13/12/2023,3.911405,33212.44865,,13/08/2023,3.918519,84658.37807,,13/05/2023,3.903152,87167.41317
13/12/2023,3.928072,33767.47288,,13/08/2023,3.935186,84978.55344,,13/05/2023,3.919818,87463.99831
13/12/2023,3.944739,34321.3542,,13/08/2023,3.951853,85295.85255,,13/05/2023,3.936485,87757.62641
13/12/2023,3.961405,34874.07385,,13/08/2023,3.96852,85610.26466,,13/05/2023,3.953152,88048.28082
13/12/2023,3.978072,35425.61627,,13/08/2023,3.985187,85921.77915,,13/05/2023,3.969819,88335.95835
13/12/2023,3.994739,35975.9565,,13/08/2023,4.001853,86230.38897,,13/05/2023,3.986486,88620.64269
13/12/2023,4.011406,36525.07591,,13/08/2023,4.01852,86536.07662,,13/05/2023,4.003153,88902.32749
13/12/2023,4.028073,37072.96847,,13/08/2023,4.035187,86838.8353,,13/05/2023,4.019819,89181.00324
13/12/2023,4.04474,37619.59996,,13/08/2023,4.051854,87138.65135,,13/05/2023,4.036486,89456.6605
13/12/2023,4.061406,38164.95814,,13/08/2023,4.068521,87435.52149,,13/05/2023,4.053153,89729.28993
13/12/2023,4.078073,38709.02456,,13/08/2023,4.085187,87729.43221,,13/05/2023,4.06982,89998.87925
13/12/2023,4.09474,39251.78081,,13/08/2023,4.101854,88020.37357,,13/05/2023,4.086486,90265.4255
13/12/2023,4.111407,39793.20541,,13/08/2023,4.118521,88308.33572,,13/05/2023,4.103153,90528.91655
13/12/2023,4.128073,40333.28624,,13/08/2023,4.135188,88593.30892,,13/05/2023,4.11982,90789.34348
13/12/2023,4.14474,40872.00192,,13/08/2023,4.151855,88875.28031,,13/05/2023,4.136487,91046.69749
13/12/2023,4.161407,41409.33422,,13/08/2023,4.168521,89154.2468,,13/05/2023,4.153153,91300.96986
13/12/2023,4.178074,41945.26493,,13/08/2023,4.185188,89430.1957,,13/05/2023,4.16982,91552.15198
13/12/2023,4.194741,42479.779,,13/08/2023,4.201857,89703.14563,,13/05/2023,4.186487,91800.23535
13/12/2023,4.211408,43012.85219,,13/08/2023,4.218523,89973.02806,,13/05/2023,4.203154,92045.21159
13/12/2023,4.228074,43544.46953,,13/08/2023,4.23519,90239.86829,,13/05/2023,4.219821,92287.07238
